,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_s,explicit,virality
1340,0.612,0.719,11,-7.229,1,0.00951,0.0,0.159,0.592,82.991,172.547,0,0
1341,0.164,0.88,9,-5.578,0,0.0786,0.296,0.085,0.323,160.858,96.352,0,0
1342,0.164,0.88,9,-5.578,0,0.0786,0.296,0.085,0.323,160.858,96.352,0,0
1343,0.164,0.88,9,-5.578,0,0.0786,0.296,0.085,0.323,160.858,96.352,0,0
1344,0.164,0.88,9,-5.578,0,0.0786,0.296,0.085,0.323,160.858,96.352,0,0
1345,0.612,0.665,8,-5.196,1,0.26,5.35e-05,0.103,0.732,157.956,198.24,0,0
1346,0.612,0.665,8,-5.196,1,0.26,5.35e-05,0.103,0.732,157.956,198.24,0,0
1347,0.612,0.665,8,-5.196,1,0.26,5.35e-05,0.103,0.732,157.956,198.24,0,0
1348,0.612,0.665,8,-5.196,1,0.26,5.35e-05,0.103,0.732,157.956,198.24,0,0
1349,0.646,0.362,9,-10.979,1,0.826,5e-05,0.334,0.339,123.956,187.742,0,0
1350,0.646,0.362,9,-10.979,1,0.826,5e-05,0.334,0.339,123.956,187.742,0,0
1351,0.646,0.362,9,-10.979,1,0.826,5e-05,0.334,0.339,123.956,187.742,0,0
1352,0.646,0.362,9,-10.979,1,0.826,5e-05,0.334,0.339,123.956,187.742,0,0
1353,0.569,0.526,9,-10.204,1,0.709,0.00102,0.326,0.607,90.027,240.693,0,0
1354,0.569,0.526,9,-10.204,1,0.709,0.00102,0.326,0.607,90.027,240.693,0,0
1355,0.569,0.526,9,-10.204,1,0.709,0.00102,0.326,0.607,90.027,240.693,0,0
1356,0.569,0.526,9,-10.204,1,0.709,0.00102,0.326,0.607,90.027,240.693,0,0
1357,0.308,0.536,4,-6.454,1,0.488,0.000939,0.352,0.886,203.752,182.213,0,0
1358,0.308,0.536,4,-6.454,1,0.488,0.000939,0.352,0.886,203.752,182.213,0,0
1359,0.308,0.536,4,-6.454,1,0.488,0.000939,0.352,0.886,203.752,182.213,0,0
1360,0.308,0.536,4,-6.454,1,0.488,0.000939,0.352,0.886,203.752,182.213,0,0
1361,0.272,0.76,7,-8.629,0,0.261,2.2e-06,0.0578,0.514,171.893,504.808,0,0
1362,0.272,0.76,7,-8.629,0,0.261,2.2e-06,0.0578,0.514,171.893,504.808,0,0
1363,0.272,0.76,7,-8.629,0,0.261,2.2e-06,0.0578,0.514,171.893,504.808,0,0
1364,0.272,0.76,7,-8.629,0,0.261,2.2e-06,0.0578,0.514,171.893,504.808,0,0
1365,0.652,0.246,5,-16.549,1,0.807,0.515,0.0899,0.605,127.988,152.573,0,0
1366,0.652,0.246,5,-16.549,1,0.807,0.515,0.0899,0.605,127.988,152.573,0,0
1367,0.652,0.246,5,-16.549,1,0.807,0.515,0.0899,0.605,127.988,152.573,0,0
1368,0.652,0.246,5,-16.549,1,0.807,0.515,0.0899,0.605,127.988,152.573,0,0
1369,0.559,0.335,1,-12.373,1,0.898,0.00528,0.283,0.681,132.994,178.496,0,0
1370,0.559,0.335,1,-12.373,1,0.898,0.00528,0.283,0.681,132.994,178.496,0,0
1371,0.559,0.335,1,-12.373,1,0.898,0.00528,0.283,0.681,132.994,178.496,0,0
1372,0.559,0.335,1,-12.373,1,0.898,0.00528,0.283,0.681,132.994,178.496,0,0
1373,0.245,0.265,4,-12.595,0,0.675,0.0168,0.0914,0.0461,143.386,125.926,0,0
1374,0.245,0.265,4,-12.595,0,0.675,0.0168,0.0914,0.0461,143.386,125.926,0,0
1375,0.245,0.265,4,-12.595,0,0.675,0.0168,0.0914,0.0461,143.386,125.926,0,0
1376,0.245,0.265,4,-12.595,0,0.675,0.0168,0.0914,0.0461,143.386,125.926,0,0
1377,0.504,0.372,9,-15.152,1,0.186,0.0539,0.0985,0.238,149.642,249.667,0,0
1378,0.504,0.372,9,-15.152,1,0.186,0.0539,0.0985,0.238,149.642,249.667,0,0
1379,0.504,0.372,9,-15.152,1,0.186,0.0539,0.0985,0.238,149.642,249.667,0,0
1380,0.504,0.372,9,-15.152,1,0.186,0.0539,0.0985,0.238,149.642,249.667,0,0
1381,0.722,0.926,6,-4.901,0,0.209,0.0,0.377,0.952,92.017,182.883,0,0
1382,0.722,0.926,6,-4.901,0,0.209,0.0,0.377,0.952,92.017,182.883,0,0
1383,0.722,0.926,6,-4.901,0,0.209,0.0,0.377,0.952,92.017,182.883,0,0
1384,0.722,0.926,6,-4.901,0,0.209,0.0,0.377,0.952,92.017,182.883,0,0
1385,0.563,0.67,4,-13.008,1,0.0148,0.0011,0.329,0.961,121.507,145.728,0,0
1386,0.563,0.67,4,-13.008,1,0.0148,0.0011,0.329,0.961,121.507,145.728,0,0
1387,0.563,0.67,4,-13.008,1,0.0148,0.0011,0.329,0.961,121.507,145.728,0,0
1388,0.563,0.67,4,-13.008,1,0.0148,0.0011,0.329,0.961,121.507,145.728,0,0
1389,0.391,0.81,7,-5.516,1,0.0553,0.0,0.235,0.682,122.541,145.413,0,0
1390,0.391,0.81,7,-5.516,1,0.0553,0.0,0.235,0.682,122.541,145.413,0,0
1391,0.391,0.81,7,-5.516,1,0.0553,0.0,0.235,0.682,122.541,145.413,0,0
1392,0.391,0.81,7,-5.516,1,0.0553,0.0,0.235,0.682,122.541,145.413,0,0
1393,0.565,0.543,10,-5.76,1,0.0411,0.0,0.133,0.187,116.042,226.0,0,0
1394,0.565,0.543,10,-5.76,1,0.0411,0.0,0.133,0.187,116.042,226.0,0,0
1395,0.565,0.543,10,-5.76,1,0.0411,0.0,0.133,0.187,116.042,226.0,0,0
1396,0.565,0.543,10,-5.76,1,0.0411,0.0,0.133,0.187,116.042,226.0,0,0
1397,0.528,0.558,6,-13.916,0,0.225,2.04e-06,0.393,0.918,106.069,478.563,0,0
1398,0.528,0.558,6,-13.916,0,0.225,2.04e-06,0.393,0.918,106.069,478.563,0,0
1399,0.528,0.558,6,-13.916,0,0.225,2.04e-06,0.393,0.918,106.069,478.563,0,0
1400,0.528,0.558,6,-13.916,0,0.225,2.04e-06,0.393,0.918,106.069,478.563,0,0
1401,0.703,0.609,2,-7.135,0,0.423,0.129,0.0615,0.768,170.041,256.25,0,0
1402,0.703,0.609,2,-7.135,0,0.423,0.129,0.0615,0.768,170.041,256.25,0,0
1403,0.703,0.609,2,-7.135,0,0.423,0.129,0.0615,0.768,170.041,256.25,0,0
1404,0.703,0.609,2,-7.135,0,0.423,0.129,0.0615,0.768,170.041,256.25,0,0
1405,0.457,0.356,0,-8.931,0,0.629,0.169,0.123,0.498,145.982,218.707,0,0
1406,0.457,0.356,0,-8.931,0,0.629,0.169,0.123,0.498,145.982,218.707,0,0
1407,0.457,0.356,0,-8.931,0,0.629,0.169,0.123,0.498,145.982,218.707,0,0
1408,0.457,0.356,0,-8.931,0,0.629,0.169,0.123,0.498,145.982,218.707,0,0
1409,0.531,0.212,4,-9.678,1,0.969,1.97e-06,0.0937,0.32,96.997,182.0,0,0
1410,0.531,0.212,4,-9.678,1,0.969,1.97e-06,0.0937,0.32,96.997,182.0,0,0
1411,0.531,0.212,4,-9.678,1,0.969,1.97e-06,0.0937,0.32,96.997,182.0,0,0
1412,0.531,0.212,4,-9.678,1,0.969,1.97e-06,0.0937,0.32,96.997,182.0,0,0
1413,0.444,0.309,4,-11.883,1,0.509,1.87e-06,0.337,0.234,139.846,398.933,0,0
1414,0.444,0.309,4,-11.883,1,0.509,1.87e-06,0.337,0.234,139.846,398.933,0,0
1415,0.444,0.309,4,-11.883,1,0.509,1.87e-06,0.337,0.234,139.846,398.933,0,0
1416,0.444,0.309,4,-11.883,1,0.509,1.87e-06,0.337,0.234,139.846,398.933,0,0
1417,0.613,0.986,10,-1.064,0,0.22,0.0,0.327,0.623,131.999,218.233,0,0
1418,0.613,0.986,10,-1.064,0,0.22,0.0,0.327,0.623,131.999,218.233,0,0
1419,0.613,0.986,10,-1.064,0,0.22,0.0,0.327,0.623,131.999,218.233,0,0
1420,0.613,0.986,10,-1.064,0,0.22,0.0,0.327,0.623,131.999,218.233,0,0
1421,0.318,0.301,2,-13.024,1,0.115,1.29e-06,0.113,0.133,148.19,240.98,0,0
1422,0.318,0.301,2,-13.024,1,0.115,1.29e-06,0.113,0.133,148.19,240.98,0,0
1423,0.318,0.301,2,-13.024,1,0.115,1.29e-06,0.113,0.133,148.19,240.98,0,0
1424,0.318,0.301,2,-13.024,1,0.115,1.29e-06,0.113,0.133,148.19,240.98,0,0
1425,0.599,0.695,8,-11.986,1,0.434,0.0,0.239,0.856,103.217,402.469,0,0
1426,0.599,0.695,8,-11.986,1,0.434,0.0,0.239,0.856,103.217,402.469,0,0
1427,0.599,0.695,8,-11.986,1,0.434,0.0,0.239,0.856,103.217,402.469,0,0
1428,0.599,0.695,8,-11.986,1,0.434,0.0,0.239,0.856,103.217,402.469,0,0
1429,0.45,0.485,0,-9.282,1,0.779,2.73e-06,0.104,0.238,130.047,283.507,0,0
1430,0.45,0.485,0,-9.282,1,0.779,2.73e-06,0.104,0.238,130.047,283.507,0,0
1431,0.45,0.485,0,-9.282,1,0.779,2.73e-06,0.104,0.238,130.047,283.507,0,0
1432,0.45,0.485,0,-9.282,1,0.779,2.73e-06,0.104,0.238,130.047,283.507,0,0
1433,0.579,0.53,9,-9.529,0,0.366,6.78e-05,0.0644,0.879,160.863,239.6,0,0
1434,0.579,0.53,9,-9.529,0,0.366,6.78e-05,0.0644,0.879,160.863,239.6,0,0
1435,0.579,0.53,9,-9.529,0,0.366,6.78e-05,0.0644,0.879,160.863,239.6,0,0
1436,0.579,0.53,9,-9.529,0,0.366,6.78e-05,0.0644,0.879,160.863,239.6,0,0
1437,0.182,0.526,2,-7.499,1,0.245,0.00118,0.223,0.371,61.62,203.187,0,0
1438,0.471,0.516,9,-9.975,1,0.189,0.502,0.0728,0.826,144.647,130.747,0,0
1439,0.364,0.846,5,-8.723,1,0.0224,0.0711,0.367,0.658,128.878,305.293,0,0
1440,0.859,0.812,11,-6.212,1,0.0195,0.000792,0.0962,0.788,129.365,254.693,0,0
1441,0.462,0.891,9,-3.015,0,0.266,0.0,0.361,0.475,137.779,155.68,0,0
1442,0.704,0.244,9,-12.226,0,0.92,0.00282,0.134,0.349,102.026,220.63,0,0
1443,0.827,0.572,5,-8.011,0,0.00109,0.412,0.0688,0.77,126.004,424.882,0,0
1444,0.849,0.904,9,-4.532,0,0.088,0.00331,0.0224,0.856,128.084,206.341,0,0
1445,0.629,0.593,7,-8.965,1,0.571,0.000116,0.185,0.496,133.74,188.991,0,0
1446,0.659,0.366,5,-10.366,1,0.588,0.0,0.215,0.365,133.913,230.975,0,0
1447,0.951,0.878,2,-2.565,1,0.0509,1.61e-05,0.321,0.923,133.014,170.977,1,0
1448,0.218,0.557,3,-5.334,1,0.683,0.0,0.159,0.206,50.011,244.173,0,0
1449,0.528,0.488,11,-8.902,0,0.766,8.11e-06,0.255,0.368,117.939,357.92,0,0
1450,0.504,0.357,4,-17.503,1,0.587,0.000112,0.269,0.848,82.962,149.537,0,0
1451,0.744,0.784,1,-10.141,1,0.298,0.0,0.0809,0.663,122.887,229.933,0,0
1452,0.34,0.308,0,-10.841,1,0.702,0.000919,0.469,0.22,112.121,200.249,0,0
1453,0.694,0.587,6,-7.723,0,0.52,0.000312,0.134,0.537,139.918,220.911,0,0
1454,0.47,0.947,1,-1.04,1,0.0847,0.0,0.152,0.236,140.13,178.44,0,0
1455,0.504,0.943,0,-4.493,1,0.368,0.0,0.956,0.598,80.896,248.32,0,0
1456,0.635,0.499,2,-7.955,0,0.791,0.0,0.2,0.314,105.898,207.02,0,0
1457,0.621,0.398,1,-8.461,1,0.821,4.54e-06,0.103,0.375,105.979,283.899,0,0
1458,0.544,0.484,2,-13.367,1,0.355,0.879,0.153,0.3,144.28,104.613,0,0
1459,0.699,0.648,11,-8.54,1,0.0909,0.0,0.111,0.167,149.905,217.867,1,0
1460,0.413,0.642,11,-10.861,0,0.56,0.79,0.104,0.732,133.969,132.706,0,0
1461,0.546,0.44,11,-12.832,0,0.458,2.41e-05,0.12,0.39,139.807,242.509,0,0
1462,0.831,0.605,1,-6.698,1,0.602,0.0,0.0976,0.721,110.15,266.573,0,0
1463,0.534,0.615,3,-8.369,0,0.716,0.0,0.657,0.901,74.475,314.097,0,0
1464,0.505,0.97,3,-3.544,1,0.035,0.0,0.501,0.413,119.965,272.893,0,0
1465,0.445,0.287,7,-14.943,1,0.0693,5.76e-05,0.388,0.0425,146.095,243.667,0,0
1466,0.478,0.412,10,-10.253,1,0.705,2.67e-05,0.491,0.584,131.269,504.021,0,0
1467,0.821,0.652,8,-6.829,1,0.217,0.000379,0.112,0.794,117.991,209.492,0,0
1468,0.568,0.939,1,-4.436,1,0.0273,1.85e-06,0.296,0.938,188.956,234.921,0,0
1469,0.8,0.44,2,-10.715,1,0.636,0.0,0.0598,0.667,123.891,174.471,0,0
1470,0.79,0.785,9,-6.686,0,0.202,1.25e-05,0.117,0.684,123.985,237.192,0,0
1471,0.52,0.857,6,-6.352,0,0.0046,0.00018,0.983,0.674,126.687,229.493,0,0
1472,0.783,0.527,2,-11.047,1,0.857,0.0,0.125,0.936,127.337,144.787,0,0
1473,0.579,0.167,2,-15.971,0,0.755,9.12e-06,0.183,0.262,87.783,326.8,0,0
1474,0.586,0.571,7,-10.978,1,0.0481,0.0,0.296,0.327,127.928,213.75,0,0
1475,0.799,0.677,0,-5.246,0,0.356,1.58e-05,0.178,0.801,142.978,219.925,0,0
1476,0.698,0.673,8,-8.268,1,0.666,0.0213,0.108,0.959,145.982,213.159,0,0
1477,0.918,0.394,7,-13.92,1,0.206,1.13e-05,0.135,0.762,103.019,227.892,0,0
1478,0.596,0.802,4,-4.509,1,0.495,0.0,0.48,0.871,130.298,181.933,0,0
1479,0.812,0.849,8,-6.625,1,0.33,1.45e-06,0.343,0.922,129.967,247.385,0,0
1480,0.854,0.295,0,-9.785,0,0.92,1.5e-05,0.105,0.826,108.921,151.213,0,0
1481,0.627,0.874,10,-5.109,1,0.599,1.58e-06,0.185,0.939,93.918,217.569,0,0
1482,0.681,0.886,1,-3.002,1,0.347,0.0,0.0944,0.797,121.947,242.773,0,0
1483,0.552,0.343,10,-11.585,1,0.577,0.0,0.577,0.16,127.635,275.36,0,0
1484,0.522,0.454,5,-11.936,1,0.203,7.72e-06,0.433,0.867,97.835,123.8,0,0
1485,0.253,0.545,2,-9.4,0,0.508,0.0,0.393,0.361,74.742,195.587,0,0
1486,0.892,0.608,5,-8.446,1,0.357,0.311,0.0823,0.522,121.008,185.435,0,0
1487,0.62,0.849,9,-8.404,1,0.0608,0.956,0.0668,0.773,130.005,226.591,0,0
1488,0.59,0.494,1,-8.266,0,0.284,0.0,0.0618,0.473,117.896,169.987,0,0
1489,0.218,0.857,2,-7.005,1,0.000323,0.0,0.101,0.659,166.423,129.413,1,0
1490,0.655,0.779,1,-4.733,0,0.631,0.0,0.111,0.851,151.852,288.491,0,0
1491,0.725,0.649,10,-5.083,0,0.189,1.76e-06,0.121,0.206,126.015,190.84,0,0
1492,0.779,0.729,4,-4.323,0,0.179,0.0,0.143,0.899,108.989,208.045,1,0
1493,0.49,0.313,2,-13.974,1,0.635,0.0,0.378,0.563,106.862,205.0,0,0
1494,0.514,0.73,1,-5.934,1,0.00146,9.54e-05,0.0897,0.334,171.005,200.04,0,1
1495,0.535,0.765,1,-7.862,0,0.054,0.0,0.0921,0.373,191.827,200.12,0,0
1496,0.86,0.541,1,-6.51,0,0.165,0.163,0.0663,0.952,114.984,177.391,0,1
1497,0.733,0.69,9,-5.529,0,0.0635,1.18e-06,0.105,0.31,116.992,184.613,1,1
1498,0.679,0.587,7,-7.015,1,0.141,6.35e-06,0.137,0.486,186.003,230.453,1,1
1499,0.796,0.572,8,-7.03,0,0.416,2.55e-05,0.0975,0.304,98.967,206.06,0,0
1500,0.724,0.618,2,-9.007,1,0.0533,0.704,0.0886,0.0683,100.021,191.868,0,0
1501,0.847,0.558,8,-5.855,0,0.325,0.0,0.135,0.495,98.062,131.077,0,0
1502,0.662,0.4,2,-11.2,1,0.735,1.65e-05,0.0863,0.617,79.972,298.986,0,0
1503,0.772,0.649,2,-6.411,1,0.0724,0.0,0.0761,0.824,90.072,208.0,0,0
1504,0.837,0.717,5,-7.749,0,0.0842,0.0,0.149,0.494,94.984,176.232,0,1
1505,0.761,0.525,11,-6.9,1,0.44,6.7e-06,0.0921,0.531,80.87,238.805,0,1
1506,0.41,0.611,4,-8.271,0,0.0228,0.0,0.116,0.0899,185.727,184.447,0,1
1507,0.672,0.52,8,-7.747,1,0.859,0.0,0.115,0.37,120.001,226.6,0,1
1508,0.854,0.611,8,-6.26,0,0.223,0.0,0.119,0.417,100.024,254.4,0,0
1509,0.609,0.692,1,-2.958,1,0.0157,0.0,0.0864,0.454,116.959,233.72,0,1
1510,0.663,0.478,4,-7.265,0,0.095,0.0,0.0705,0.341,85.264,189.176,0,0
1511,0.716,0.803,10,-5.14,0,0.03,0.0,0.0817,0.325,124.961,230.4,0,0
1512,0.77,0.84,11,-4.022,1,0.515,0.00452,0.145,0.192,96.012,270.0,0,1
1513,0.692,0.488,7,-10.96,0,0.0508,0.0,0.154,0.299,171.9,114.418,0,0
1514,0.43,0.612,10,-5.534,0,0.432,2.29e-06,0.0955,0.241,85.959,350.011,0,0
1515,0.63,0.739,0,-3.942,1,0.194,0.0,0.113,0.224,109.985,231.575,0,0
1516,0.795,0.67,1,-5.313,0,0.269,0.0,0.0733,0.643,100.004,168.45,0,0
1517,0.599,0.448,8,-6.312,1,0.163,0.0,0.106,0.168,95.05,263.4,0,1
1518,0.881,0.592,2,-4.898,1,0.619,1.32e-05,0.0901,0.719,101.058,154.486,0,1
1519,0.789,0.744,1,-7.245,1,0.281,0.0,0.0763,0.783,143.998,166.666,0,0
1520,0.863,0.387,5,-10.057,0,0.365,0.00238,0.06,0.39,100.013,168.0,0,0
1521,0.792,0.647,10,-5.447,0,0.0299,0.0,0.119,0.638,89.029,262.247,0,0
1522,0.557,0.794,11,-5.698,0,0.179,0.0,0.106,0.432,91.366,270.0,0,0
1523,0.607,0.713,4,-5.105,1,0.56,4.98e-05,0.101,0.611,124.868,272.532,0,0
1524,0.652,0.557,1,-5.714,0,0.74,0.0,0.124,0.483,150.073,169.353,0,1
1525,0.825,0.652,1,-3.183,0,0.581,0.0,0.0931,0.931,95.977,233.712,0,1
1526,0.516,0.481,0,-9.234,1,0.819,2.87e-06,0.0893,0.212,138.997,308.459,0,0
1527,0.592,0.728,2,-6.098,1,0.00148,0.0,0.379,0.577,113.17,228.705,1,0
1528,0.676,0.696,9,-6.68,1,0.666,0.0,0.0931,0.606,94.945,211.578,0,0
1529,0.464,0.491,7,-7.039,1,0.837,1.39e-06,0.111,0.106,76.739,77.142,0,0
1530,0.764,0.532,9,-5.979,0,0.598,0.0,0.26,0.859,123.95,173.225,0,0
1531,0.4,0.366,6,-8.598,1,0.87,0.00163,0.102,0.508,80.568,199.407,0,0
1532,0.72,0.63,10,-5.549,1,0.615,0.0,0.108,0.512,81.009,230.292,0,0
1533,0.468,0.779,9,-4.839,1,0.112,0.000373,0.101,0.26,173.799,217.746,0,1
1534,0.789,0.536,9,-5.422,0,0.604,2.09e-06,0.088,0.877,124.029,142.258,0,0
1535,0.603,0.573,1,-5.843,1,0.478,0.0,0.0971,0.236,82.941,228.855,0,0
1536,0.709,0.454,9,-7.843,0,0.445,0.0,0.136,0.548,90.038,272.0,0,0
1537,0.813,0.657,0,-6.447,1,0.00269,0.0,0.183,0.651,110.053,175.889,0,1
1538,0.55,0.448,11,-9.117,1,0.777,0.000459,0.111,0.388,147.986,231.486,0,0
1539,0.429,0.614,4,-6.573,0,0.513,0.000316,0.0922,0.743,149.966,290.4,0,0
1540,0.661,0.92,9,-3.469,0,0.0352,1.4e-05,0.314,0.494,82.508,258.909,0,0
1541,0.687,0.637,10,-9.55,0,0.12,0.0,0.291,0.56,152.0,290.526,0,0
1542,0.652,0.37,4,-9.922,1,0.661,0.0,0.109,0.662,99.894,218.808,0,0
1543,0.715,0.654,2,-7.266,1,0.196,0.000117,0.0667,0.762,175.589,245.365,0,0
1544,0.539,0.508,10,-6.05,1,0.727,0.0,0.174,0.227,101.358,177.72,0,1
1545,0.714,0.472,2,-7.375,1,0.013,4.51e-06,0.266,0.238,131.121,156.943,0,1
1546,0.52,0.731,6,-5.338,0,0.342,0.00101,0.311,0.662,173.93,167.303,0,1
1547,0.351,0.296,4,-10.109,0,0.934,0.0,0.095,0.12,115.284,200.185,0,1
1548,0.591,0.764,1,-5.484,1,0.0383,0.0,0.103,0.478,169.928,141.805,1,1
1549,0.706,0.674,9,-5.932,1,0.3,0.0,0.202,0.359,83.001,179.325,0,0
1550,0.662,0.661,0,-5.689,1,0.417,0.0,0.0784,0.222,80.009,201.689,0,0
1551,0.671,0.673,11,-6.941,0,0.148,5.29e-05,0.304,0.494,121.963,237.72,0,1
1552,0.751,0.669,3,-6.532,0,0.342,1.31e-05,0.0822,0.359,119.014,219.686,0,0
1553,0.573,0.715,8,-3.293,0,0.0444,0.0,0.0898,0.258,101.699,268.717,0,1
1554,0.649,0.716,8,-5.371,1,0.0863,2.63e-05,0.135,0.163,99.988,205.946,0,1
1555,0.748,0.524,8,-5.599,1,0.414,0.0,0.111,0.661,95.01,244.96,0,1
1556,0.622,0.431,11,-8.26,0,0.0955,0.0,0.088,0.365,117.919,216.026,0,0
1557,0.508,0.507,0,-5.33,0,0.0636,1.15e-05,0.359,0.218,159.68,234.037,0,0
1558,0.791,0.862,9,-3.24,0,0.037,2.19e-05,0.0814,0.592,123.994,214.846,0,1
1559,0.435,0.658,7,-5.949,0,0.699,0.0,0.125,0.524,77.17,222.5,0,0
1560,0.702,0.86,7,-3.969,1,0.361,1.33e-06,0.133,0.829,120.042,341.933,0,0
1561,0.625,0.598,7,-6.6,0,0.616,0.0,0.299,0.5,90.078,171.987,0,0
1562,0.682,0.344,5,-8.567,1,0.789,0.0,0.121,0.548,104.984,228.969,0,0
1563,0.775,0.613,3,-4.586,0,0.109,2.33e-05,0.134,0.797,100.066,208.786,0,1
1564,0.562,0.519,3,-8.744,1,0.557,0.000268,0.172,0.415,122.925,341.054,0,0
1565,0.829,0.665,2,-8.128,1,0.242,1.75e-05,0.123,0.861,122.043,275.931,0,0
1566,0.728,0.563,1,-8.053,0,0.621,0.0,0.179,0.352,100.017,217.706,0,1
1567,0.696,0.704,1,-7.876,1,0.167,0.0,0.155,0.426,124.972,183.0,0,0
1568,0.565,0.551,0,-7.007,0,0.0845,0.0,0.139,0.125,112.98,242.28,1,0
1569,0.612,0.495,7,-6.699,1,0.726,0.0,0.125,0.433,154.03,350.324,0,0
1570,0.787,0.603,9,-4.781,1,0.435,0.0,0.101,0.743,106.984,224.072,0,0
1571,0.708,0.672,6,-7.493,0,0.322,0.0,0.135,0.399,93.886,160.851,0,0
1572,0.791,0.687,1,-6.279,1,0.00665,2.12e-06,0.0986,0.513,130.154,190.153,1,0
1573,0.486,0.494,6,-8.56,1,0.715,0.0,0.109,0.414,179.975,253.333,0,0
1574,0.684,0.771,8,-5.353,1,0.548,0.0,0.112,0.539,119.982,299.827,0,0
1575,0.706,0.527,5,-8.706,0,0.139,0.000169,0.112,0.144,103.008,244.724,0,0
1576,0.445,0.28,10,-12.668,1,0.819,1.29e-05,0.111,0.299,104.743,194.285,0,0
1577,0.619,0.429,2,-7.867,1,0.738,1.35e-05,0.136,0.545,90.058,195.253,0,0
1578,0.324,0.539,2,-8.076,1,0.713,3.15e-05,0.118,0.486,120.526,285.163,0,0
1579,0.745,0.432,0,-8.092,0,0.629,0.0,0.351,0.693,104.018,238.103,0,0
1580,0.605,0.53,11,-6.346,1,0.821,0.0,0.131,0.397,93.95,236.436,0,0
1581,0.577,0.812,8,-4.801,1,0.158,0.0,0.25,0.758,160.1,281.856,0,0
1582,0.794,0.719,0,-7.227,1,0.0119,0.0,0.276,0.69,90.016,186.964,0,1
1583,0.814,0.786,8,-5.178,0,0.069,0.0,0.0976,0.797,93.025,183.225,0,0
1584,0.632,0.773,6,-4.856,1,0.0623,0.0,0.0885,0.474,130.033,231.124,0,0
1585,0.359,0.543,7,-7.582,1,0.492,1.57e-05,0.118,0.453,68.505,221.306,0,0
1586,0.718,0.382,7,-8.237,1,0.585,0.0,0.128,0.499,87.029,200.991,0,0
1587,0.701,0.638,6,-3.711,1,0.492,0.0,0.153,0.813,177.867,132.158,0,0
1588,0.632,0.773,6,-4.856,1,0.0623,0.0,0.0885,0.474,130.033,231.124,0,0
1589,0.392,0.579,7,-9.195,1,0.835,0.00179,0.145,0.549,80.961,214.706,0,0
1590,0.623,0.655,5,-9.998,0,0.304,0.0,0.18,0.749,99.739,219.638,0,0
1591,0.612,0.58,0,-8.572,0,0.525,0.000414,0.26,0.534,130.045,239.56,0,0
1592,0.502,0.425,6,-12.018,0,0.664,0.0,0.364,0.72,180.2,232.513,0,0
1593,0.72,0.692,8,-6.354,1,0.291,0.0,0.177,0.52,110.011,237.558,0,0
1594,0.801,0.806,11,-5.206,1,0.382,0.000669,0.114,0.802,106.999,239.317,0,1
1595,0.323,0.737,10,-4.008,1,0.142,0.000162,0.163,0.155,113.26,241.066,0,1
1596,0.44,0.317,8,-9.258,1,0.891,4.78e-06,0.141,0.268,169.914,233.456,0,1
1597,0.811,0.655,1,-7.118,0,0.0947,1.63e-06,0.068,0.925,117.979,233.666,0,0
1598,0.761,0.554,1,-8.119,0,0.193,0.00844,0.0802,0.555,92.52,199.42,0,0
1599,0.723,0.456,4,-7.679,0,0.137,2.95e-05,0.081,0.0383,101.139,229.51,0,0
1600,0.826,0.553,1,-10.121,0,0.163,4.12e-05,0.135,0.4,140.037,168.227,0,0
1601,0.748,0.472,0,-9.266,0,0.596,1.1e-05,0.102,0.364,149.97,230.903,0,0
1602,0.481,0.392,4,-8.2,1,0.478,0.0,0.122,0.257,91.796,238.369,0,0
1603,0.651,0.567,5,-5.941,0,0.0934,0.00991,0.124,0.138,108.953,361.946,0,0
1604,0.629,0.763,0,-4.279,0,0.244,0.0,0.312,0.809,93.023,214.19,0,0
1605,0.742,0.882,7,-2.862,1,0.0466,0.0,0.206,0.463,102.04,221.176,0,1
1606,0.827,0.587,9,-5.531,0,0.203,0.0,0.0727,0.774,119.936,190.0,0,0
1607,0.676,0.588,7,-7.025,1,0.137,8.47e-06,0.137,0.484,186.012,230.461,1,0
1608,0.629,0.763,0,-4.279,0,0.244,0.0,0.312,0.809,93.023,214.19,0,0
1609,0.51,0.502,7,-7.016,0,0.71,0.0,0.0708,0.321,133.885,247.286,0,0
1610,0.382,0.632,8,-6.393,1,0.391,0.000486,0.0922,0.716,78.936,333.583,0,0
1611,0.37,0.467,2,-6.973,1,0.442,0.0,0.109,0.162,137.796,234.722,0,0
1612,0.601,0.741,2,-5.569,1,0.185,2.91e-05,0.415,0.441,153.96,153.19,0,1
1613,0.676,0.588,7,-7.025,1,0.137,8.47e-06,0.137,0.484,186.012,230.461,1,0
1614,0.524,0.515,11,-7.478,0,0.674,0.0,0.104,0.368,169.882,191.647,0,0
1615,0.826,0.581,3,-6.425,0,0.518,2.49e-06,0.0703,0.787,92.434,148.376,0,0
1616,0.427,0.396,11,-7.556,1,0.736,0.0,0.11,0.306,70.368,284.779,0,0
1617,0.594,0.625,11,-9.081,0,0.00521,0.0,0.481,0.517,96.706,173.195,1,0
1618,0.695,0.884,6,-2.278,0,0.0561,0.0,0.213,0.914,103.014,203.807,0,1
1619,0.565,0.551,0,-7.007,0,0.0845,0.0,0.139,0.125,112.98,242.28,1,0
1620,0.799,0.44,1,-7.422,0,0.559,0.0,0.105,0.43,90.006,168.0,0,0
