,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,release_date,explicit
735,0.639,0.886,7,-6.161,0,0.0689,0.0633,5.28e-05,0.349,0.432,139.996,273277,4,17,2018-11-23,False
736,0.639,0.886,7,-6.161,0,0.0689,0.0633,5.28e-05,0.349,0.432,139.996,273277,4,17,2018-11-23,False
737,0.639,0.886,7,-6.161,0,0.0689,0.0633,5.28e-05,0.349,0.432,139.996,273277,4,17,2018-11-23,False
738,0.865,0.652,7,-4.658,1,0.156,0.0612,0.0,0.305,0.508,96.967,236792,4,37,2021-04-09,False
739,0.865,0.652,7,-4.658,1,0.156,0.0612,0.0,0.305,0.508,96.967,236792,4,37,2021-04-09,False
740,0.865,0.652,7,-4.658,1,0.156,0.0612,0.0,0.305,0.508,96.967,236792,4,37,2021-04-09,False
741,0.865,0.652,7,-4.658,1,0.156,0.0612,0.0,0.305,0.508,96.967,236792,4,37,2021-04-09,False
742,0.321,0.377,7,-11.804,1,0.0294,0.208,0.000335,0.259,0.14,81.954,204333,4,0,1993-01-01,False
743,0.496,0.58,0,-6.559,1,0.0602,0.0632,0.0,0.634,0.5,180.07,206724,4,8,2013-10-04,False
744,0.742,0.77,9,-7.647,0,0.0569,0.318,0.0,0.0886,0.679,95.022,345880,4,8,2009-01-01,False
745,0.42,0.307,4,-11.271,1,0.0709,0.96,0.00305,0.141,0.322,82.392,290667,4,0,2001-10-12,False
746,0.658,0.321,10,-12.846,1,0.0259,0.525,1.23e-06,0.147,0.525,91.345,154040,4,0,2007-01-01,False
747,0.706,0.702,10,-6.82,0,0.064,0.00138,0.365,0.0493,0.964,124.971,280000,4,0,2021-11-19,False
748,0.546,0.577,9,-11.083,1,0.0463,0.59,0.0,0.0628,0.916,170.029,149000,4,2,1995-11-01,False
749,0.735,0.38,0,-9.54,0,0.039,0.307,0.0,0.0875,0.383,138.018,236400,4,3,2009-10-01,False
750,0.56,0.633,2,-9.571,1,0.0265,0.31,0.00119,0.262,0.406,94.39,157515,4,11,2020-05-22,False
751,0.573,0.824,11,-7.225,0,0.0384,2.58e-05,0.865,0.25,0.236,95.011,299813,4,45,2023-07-28,False
752,0.628,0.383,4,-9.981,0,0.0977,0.74,0.000126,0.171,0.595,92.184,178587,3,5,2008-01-01,False
753,0.616,0.911,2,-6.208,1,0.0868,0.13,5.74e-06,0.339,0.828,147.053,263593,4,20,1988-01-01,False
754,0.268,0.197,2,-9.65,1,0.047,0.855,0.0,0.316,0.133,69.588,190000,5,0,2007-03-02,False
755,0.681,0.906,0,-5.078,1,0.0357,0.00282,0.000948,0.419,0.522,131.009,109008,4,9,2022-04-13,False
756,0.527,0.0648,11,-18.263,0,0.0384,0.892,2.26e-06,0.253,0.407,93.361,134947,4,0,2015-06-24,False
757,0.557,0.653,7,-6.626,1,0.026,0.167,0.00236,0.142,0.394,115.174,220400,4,0,2007-07-30,False
758,0.557,0.619,4,-6.333,1,0.105,0.319,0.0,0.469,0.663,144.976,179942,4,11,2024-02-08,False
759,0.756,0.938,7,-1.987,1,0.263,0.357,0.0,0.389,0.845,127.941,146939,4,0,2020-04-18,False
760,0.469,0.526,2,-7.957,1,0.0972,0.856,1.47e-06,0.314,0.612,153.7,276950,4,1,1990-01-01,False
761,0.653,0.661,10,-7.002,1,0.171,0.373,0.0,0.378,0.5,147.94,205526,3,6,2021-05-01,False
762,0.735,0.958,10,-5.505,0,0.0399,0.0573,0.0264,0.238,0.831,135.979,212402,4,4,2006-01-01,False
763,0.638,0.411,5,-9.552,1,0.0314,0.666,1.45e-05,0.115,0.517,123.951,234929,4,0,2016-10-14,False
764,0.605,0.529,2,-13.819,0,0.0531,0.483,0.00122,0.336,0.811,170.276,421851,4,0,1990-01-01,False
765,0.616,0.361,7,-13.853,1,0.034,0.674,0.685,0.106,0.968,125.013,132320,4,0,2012-02-20,False
766,0.624,0.693,9,-6.567,0,0.0325,0.517,6.69e-06,0.364,0.966,80.01,486800,4,0,2012-07-14,False
767,0.567,0.509,9,-11.507,0,0.0298,0.622,6.73e-06,0.167,0.693,89.653,223173,4,0,2011-01-01,False
768,0.554,0.721,5,-3.475,1,0.0312,0.323,0.0,0.207,0.466,139.975,279147,4,0,2013-08-29,False
769,0.685,0.934,7,-4.976,1,0.0457,0.00763,0.0141,0.0827,0.442,122.182,304600,4,5,1986-10-25,False
770,0.55,0.38,7,-16.45,1,0.0382,0.344,0.00538,0.274,0.756,103.01,144693,4,13,2021-08-10,False
771,0.609,0.722,1,-6.484,1,0.0335,0.412,1.6e-05,0.0877,0.58,169.948,262453,4,29,2009-02-27,False
772,0.448,0.813,9,-4.315,1,0.0879,0.0179,4.66e-05,0.309,0.587,78.591,197667,4,4,2008-02-15,False
773,0.626,0.424,6,-10.385,1,0.0303,0.575,0.0,0.227,0.849,119.328,179564,4,19,2017-02-28,False
774,0.662,0.834,11,-11.012,0,0.0346,0.00129,0.359,0.119,0.963,139.137,148467,4,29,1980,False
775,0.612,0.161,6,-17.733,0,0.0501,0.963,0.562,0.0969,0.398,141.972,159977,4,7,2020-03-06,False
776,0.531,0.465,5,-8.17,1,0.0277,0.85,0.00223,0.134,0.207,113.845,223373,4,1,2010-01-01,False
777,0.537,0.744,6,-6.864,1,0.0752,0.12,0.0,0.105,0.658,83.887,301227,4,31,2007-07-16,False
778,0.67,0.739,4,-5.45,0,0.0308,0.129,0.0,0.095,0.442,115.37,186493,3,21,2023-03-06,False
779,0.463,0.475,4,-8.549,0,0.0338,0.762,1.18e-05,0.154,0.398,169.962,414133,4,0,1998-06-25,False
780,0.13,0.0674,0,-22.362,1,0.0421,0.975,0.831,0.115,0.0617,70.027,105038,4,0,2021-08-27,False
781,0.68,0.687,7,-6.451,1,0.0334,0.578,0.0,0.259,0.682,120.029,231131,4,0,2011-05-02,False
782,0.465,0.429,0,-10.166,1,0.0641,0.535,1.05e-06,0.266,0.829,139.818,191120,4,0,1999-12-31,False
783,0.53,0.27,2,-18.367,1,0.065,0.386,0.178,0.3,0.636,167.265,267200,4,0,2023-04-13,False
784,0.481,0.274,4,-9.736,0,0.0271,0.696,0.0,0.154,0.258,78.09,254173,4,0,2009-12-01,False
785,0.289,0.268,8,-9.783,0,0.031,0.849,2.65e-05,0.0989,0.143,125.357,330453,1,0,2007-01-01,False
786,0.78,0.478,4,-13.021,1,0.107,0.16,0.000778,0.312,0.833,109.976,174864,4,0,2020-02-13,False
787,0.541,0.238,9,-12.073,0,0.448,0.594,2.77e-06,0.354,0.392,125.496,99847,5,0,2011-12-15,False
788,0.824,0.877,11,-6.988,1,0.0929,0.0109,0.629,0.0789,0.0793,126.026,259524,4,0,2020-10-02,False
789,0.698,0.91,2,-6.563,1,0.0459,0.019,8.18e-05,0.11,0.716,112.112,240706,4,0,2021-12-17,False
790,0.495,0.599,4,-5.853,0,0.0287,0.221,0.0,0.0998,0.126,127.476,202492,4,2,2009-04-14,False
791,0.497,0.78,2,-4.083,1,0.0458,0.161,0.0,0.152,0.477,154.928,205480,4,0,2016-07-08,False
792,0.731,0.571,8,-6.525,1,0.0236,0.645,6.97e-06,0.111,0.41,98.996,241280,3,1,2008-07-09,False
793,0.287,0.338,4,-8.019,0,0.0311,0.697,0.0,0.1,0.306,131.29,186855,4,0,2015-12-11,False
794,0.737,0.499,0,-8.003,1,0.0295,0.102,0.0,0.106,0.633,118.864,159053,4,0,2021-04-23,False
795,0.527,0.476,6,-8.417,0,0.0507,0.269,0.0,0.212,0.363,159.952,217861,4,8,2019-09-04,False
796,0.263,0.501,4,-13.463,0,0.0753,0.504,0.781,0.353,0.272,174.084,336747,4,20,2017-05-05,False
797,0.629,0.513,5,-7.624,0,0.0319,0.601,0.0,0.138,0.627,99.67,168933,4,1,1978-04-05,False
798,0.652,0.969,4,-2.93,0,0.225,0.115,0.0,0.166,0.629,94.735,214962,4,37,2017-03-13,False
799,0.651,0.716,7,-5.579,1,0.0367,0.511,0.0,0.263,0.673,111.884,198480,4,2,2023-11-21,False
800,0.47,0.287,11,-12.28,1,0.0288,0.686,0.00122,0.0959,0.255,183.693,174433,4,28,2021-02-12,False
801,0.584,0.771,7,-4.576,1,0.111,0.75,0.0,0.165,0.822,101.939,222589,4,4,2022-03-03,False
802,0.463,0.932,5,-5.466,0,0.0508,0.0433,0.0,0.182,0.922,192.045,140902,4,7,2019-11-08,False
803,0.687,0.696,10,-11.449,1,0.0376,0.0298,5.04e-06,0.0845,0.95,144.103,218707,4,0,1988-06-08,False
804,0.297,0.305,0,-13.61,0,0.0348,0.824,3.6e-06,0.658,0.224,92.694,227727,4,18,2020-12-11,False
805,0.835,0.845,11,-5.157,1,0.143,0.26,0.0,0.205,0.82,132.967,147970,4,31,2023-08-02,False
806,0.351,0.896,9,-4.066,0,0.137,0.153,0.000181,0.0839,0.285,169.897,254587,4,0,2004-11-10,False
807,0.341,0.29,7,-8.397,1,0.0386,0.645,0.0,0.0801,0.528,171.905,196042,3,2,2020-01-22,False
808,0.732,0.586,10,-10.245,1,0.0554,0.155,0.0,0.108,0.225,94.967,161684,4,23,2021-03-05,False
809,0.52,0.821,11,-6.221,1,0.0642,0.0169,7.28e-05,0.257,0.203,122.028,257705,4,8,2019-07-29,False
810,0.746,0.945,5,-4.353,1,0.21,0.129,0.0,0.26,0.807,124.995,207085,4,0,2017-10-27,False
811,0.751,0.961,1,-3.132,0,0.0472,0.251,0.0,0.379,0.542,112.029,510107,4,0,2021-07-06,False
812,0.127,0.045,7,-28.27,1,0.0432,0.85,0.549,0.116,0.0346,90.005,171136,5,0,2019-06-13,False
813,0.142,0.187,6,-19.196,0,0.0422,0.871,0.912,0.194,0.073,183.313,96000,4,0,2022-04-08,False
814,0.648,0.563,6,-4.487,0,0.0278,0.54,2.17e-05,0.219,0.398,143.865,260920,4,0,2009-05-28,False
815,0.409,0.57,10,-10.226,0,0.0525,0.975,0.462,0.239,0.798,127.909,113000,4,0,2014,False
816,0.737,0.838,7,-5.947,0,0.0838,0.349,0.0,0.0961,0.809,155.957,163057,3,0,2015-02-24,False
817,0.637,0.821,4,-4.401,1,0.0341,0.184,0.0,0.315,0.395,119.548,266867,4,0,1992-11-25,False
818,0.534,0.955,0,-9.148,0,0.0937,0.168,0.000636,0.616,0.484,133.132,160040,4,10,1983-11-25,False
819,0.492,0.853,2,-7.075,1,0.0352,0.00369,0.000363,0.46,0.423,111.0,285713,4,4,2016-10-14,False
820,0.524,0.423,9,-10.212,0,0.0395,0.342,0.0,0.639,0.439,121.907,222693,4,2,2005-01-27,False
821,0.675,0.877,2,-5.871,1,0.0271,0.00189,0.739,0.109,0.592,111.063,141647,4,1,2020-07-31,False
822,0.467,0.499,1,-11.673,0,0.0376,0.0827,0.0,0.112,0.107,132.001,240660,4,6,2023-10-22,False
823,0.593,0.47,0,-8.26,1,0.0252,0.474,1.3e-05,0.108,0.198,110.902,273400,3,5,1990-02-28,False
824,0.339,0.941,6,-3.289,1,0.0373,0.00022,0.000123,0.196,0.569,97.319,161187,4,0,2011-12-08,False
825,0.246,0.701,11,-10.96,0,0.0643,0.397,0.494,0.722,0.159,92.211,553247,4,0,1995-10-01,False
826,0.843,0.782,1,-5.33,1,0.144,0.399,3.24e-06,0.108,0.856,100.216,184431,4,12,2021-11-12,False
827,0.556,0.805,9,-4.966,1,0.0351,0.106,0.0,0.136,0.732,98.037,214140,4,0,2017-11-24,False
828,0.544,0.673,0,-5.923,1,0.039,0.577,0.0,0.11,0.43,75.004,248064,4,2,2008-04-17,False
829,0.473,0.323,1,-12.048,1,0.0437,0.239,0.0,0.0759,0.145,119.416,81640,4,3,1977-10-01,False
830,0.878,0.745,8,-7.409,1,0.051,0.391,0.0,0.0716,0.964,127.248,265753,4,15,1989-01-01,False
831,0.786,0.453,1,-11.207,0,0.131,0.334,4.48e-06,0.0705,0.342,116.056,222041,4,5,2016-03-26,False
832,0.394,0.373,0,-12.841,0,0.0556,0.522,0.0,0.0946,0.509,124.086,297579,4,0,1993-10-20,False
833,0.588,0.844,2,-4.345,1,0.0313,0.0774,0.0,0.0644,0.421,124.009,213493,4,2,2014-02-19,False
834,0.622,0.837,10,-6.095,1,0.0269,0.00215,0.000193,0.138,0.749,132.015,225600,4,2,2011-05-02,False
835,0.692,0.91,2,-4.648,1,0.0426,0.49,0.0,0.106,0.964,132.098,179693,4,0,2017-02-24,False
836,0.751,0.537,7,-6.013,0,0.0346,0.298,0.0,0.196,0.736,120.985,175613,4,13,2017-07-15,False
837,0.419,0.543,10,-7.854,1,0.0367,0.0685,0.0,0.132,0.234,169.842,223346,3,11,2021-12-10,False
838,0.569,0.267,11,-7.353,1,0.0302,0.718,0.0,0.361,0.408,105.342,215080,4,0,2002-01-01,False
839,0.669,0.813,2,-7.85,1,0.0427,0.651,0.0,0.308,0.786,132.197,224107,4,0,2012-01-30,False
840,0.668,0.823,11,-7.572,1,0.0459,0.142,0.00298,0.725,0.86,125.508,278689,4,1,2017-12-06,False
841,0.686,0.727,2,-9.045,1,0.0319,0.333,0.0,0.129,0.75,90.342,129560,4,4,1993-09-28,False
842,0.334,0.233,0,-13.866,1,0.0322,0.943,0.000656,0.161,0.0692,101.926,234973,4,1,2003,False
843,0.306,0.475,1,-10.834,1,0.0336,0.316,3.8e-06,0.0854,0.173,90.887,290190,3,0,2004,False
844,0.703,0.666,0,-10.271,0,0.027,0.247,6.23e-06,0.132,0.71,127.265,254862,4,0,2023-03-09,False
845,0.557,0.525,3,-11.004,0,0.0376,0.813,0.539,0.101,0.496,80.032,198960,4,1,1996-02-23,False
846,0.573,0.504,7,-7.433,1,0.037,0.676,0.0,0.226,0.557,123.175,170440,4,2,2011-12-19,False
847,0.603,0.678,7,-4.363,1,0.0858,0.58,0.0,0.137,0.862,146.13,274968,4,23,2020-09-30,False
848,0.738,0.726,4,-4.607,1,0.0274,0.452,0.0,0.248,0.75,94.93,232760,4,35,2022-05-19,False
849,0.433,0.883,2,-6.763,1,0.418,0.205,0.0,0.0285,0.871,180.47,145659,4,5,2015-11-26,False
850,0.655,0.997,1,-4.446,0,0.0463,0.0927,0.315,0.0732,0.822,149.801,325460,4,0,2021-11-12,False
851,0.671,0.53,0,-8.752,1,0.0274,0.521,0.0,0.0856,0.205,109.967,256483,4,13,2010-01-05,False
852,0.706,0.967,7,-3.481,1,0.0562,0.416,0.0,0.741,0.73,135.961,155027,4,9,2013-05-17,False
853,0.766,0.721,11,-5.67,0,0.0355,0.196,0.0,0.253,0.872,124.961,263333,4,11,1996-06-10,False
854,0.282,0.636,6,-6.311,0,0.0319,0.637,0.0,0.588,0.568,170.135,346357,4,4,2000-01-01,False
855,0.652,0.739,1,-5.334,1,0.0377,0.145,1.73e-06,0.107,0.318,112.02,218745,4,27,2012-05-12,False
856,0.458,0.922,11,-4.474,1,0.0368,0.0364,0.0,0.888,0.717,150.024,245187,4,32,2014-05-30,False
857,0.487,0.354,7,-8.535,0,0.0351,0.461,0.0,0.293,0.389,80.68,137267,4,28,1967-05-22,False
858,0.637,0.519,9,-10.823,0,0.0576,0.547,0.000111,0.124,0.381,130.005,201391,4,11,2023-02-17,False
859,0.799,0.495,1,-6.455,0,0.0403,0.621,7.05e-05,0.16,0.74,131.104,220331,4,8,2018-07-25,False
860,0.512,0.171,3,-14.003,0,0.041,0.559,0.698,0.0768,0.132,110.378,1452267,4,16,2002-03-01,False
861,0.685,0.954,1,-1.506,0,0.12,0.606,6.64e-06,0.0907,0.903,119.913,300117,4,8,2023-02-13,False
862,0.664,0.64,6,-5.95,1,0.0396,0.13,0.0,0.118,0.457,117.986,209693,4,27,2020-06-12,False
863,0.622,0.796,5,-4.557,1,0.195,0.000403,0.000108,0.135,0.403,124.973,217008,4,23,2018-11-23,False
864,0.591,0.187,3,-12.724,1,0.0267,0.913,7.44e-05,0.225,0.851,150.376,169561,4,0,2019-02-08,False
865,0.508,0.352,2,-10.419,0,0.0495,0.819,4.43e-06,0.307,0.612,132.679,195080,3,0,2012-01-01,False
866,0.669,0.534,8,-5.879,1,0.0256,0.249,1.39e-05,0.0899,0.329,112.04,245533,3,0,2003-04-10,False
867,0.632,0.84,2,-7.711,1,0.048,0.0497,0.0,0.971,0.734,78.09,198796,4,0,2023-10-24,False
868,0.417,0.347,5,-12.334,0,0.0343,0.512,0.0,0.0817,0.385,79.633,200857,3,0,2020-10-23,False
869,0.493,0.186,2,-15.075,1,0.0312,0.893,2.45e-05,0.094,0.416,107.49,224600,4,0,2021-09-24,False
870,0.773,0.407,4,-15.465,0,0.0476,0.019,0.00974,0.255,0.0972,119.957,310840,4,0,1989-01-01,False
871,0.492,0.875,8,-6.759,0,0.0372,0.000392,0.689,0.44,0.706,105.063,181892,4,2,2022-07-22,False
872,0.568,0.277,6,-18.425,0,0.0331,0.151,3.97e-06,0.124,0.411,92.703,572052,4,1,1996,False
873,0.802,0.886,10,-5.257,1,0.0343,0.368,0.0001,0.0509,0.963,130.035,262533,4,2,2019-06-14,False
874,0.362,0.878,6,-5.883,0,0.135,0.00098,0.0,0.442,0.42,153.948,203267,4,0,2016-05-29,True
875,0.458,0.961,5,-4.315,0,0.0798,0.000153,0.00181,0.185,0.5,149.967,226200,4,55,2017-10-20,False
876,0.425,0.736,11,-6.531,1,0.0339,0.00365,0.00108,0.119,0.437,91.144,262840,4,2,2015-11-06,False
877,0.406,0.72,4,-6.641,1,0.0784,0.165,3.78e-05,0.502,0.689,142.199,247187,4,0,2002-10-28,False
878,0.595,0.105,0,-14.03,1,0.0459,0.969,0.000113,0.145,0.456,113.999,202252,1,4,2021-06-04,False
879,0.784,0.54,1,-6.262,0,0.0486,0.082,0.0,0.112,0.818,115.994,182594,4,0,2021-08-13,False
880,0.426,0.526,0,-7.722,0,0.0337,0.12,1.11e-05,0.0945,0.337,123.452,237244,4,17,2014-09-16,False
881,0.843,0.87,9,-3.78,0,0.292,0.0392,0.0,0.0198,0.861,143.359,228853,4,35,2003-06-02,False
882,0.776,0.814,6,-4.508,0,0.128,0.0192,0.00348,0.107,0.238,110.009,250967,4,21,2018-03-09,False
883,0.796,0.705,11,-7.736,0,0.262,0.493,0.0,0.288,0.844,106.891,163422,4,21,2018-06-19,False
884,0.39,0.343,0,-10.998,1,0.0411,0.838,0.00524,0.109,0.462,91.122,189747,3,2,2003-05-19,False
885,0.461,0.54,5,-10.806,1,0.033,0.543,0.0392,0.117,0.0807,99.996,373517,4,32,2021-11-12,False
886,0.723,0.894,0,-5.372,1,0.125,0.24,1.05e-06,0.114,0.738,92.013,251115,4,7,2017-02-22,False
887,0.692,0.597,0,-4.979,1,0.0242,0.488,0.0,0.0957,0.446,94.997,275618,4,0,2020-01-01,False
888,0.534,0.785,9,-4.109,0,0.105,0.18,0.0,0.696,0.868,102.514,642067,3,12,2022-11-29,False
889,0.707,0.783,10,-7.527,0,0.105,0.367,0.0,0.126,0.901,90.003,376755,4,0,2010-01-27,False
890,0.362,0.245,10,-18.559,1,0.0533,0.843,0.514,0.219,0.534,149.388,264267,4,1,1993-09-15,False
891,0.719,0.877,6,-9.142,0,0.035,0.00134,0.00201,0.199,0.623,140.039,208483,4,0,2021-11-20,False
892,0.368,0.41,9,-11.876,0,0.0343,0.667,0.114,0.186,0.241,170.338,279021,4,17,2024-03-08,False
893,0.607,0.993,8,-1.701,1,0.0485,0.0599,7.37e-05,0.0764,0.877,151.037,259227,4,0,2018-11-21,False
894,0.683,0.457,2,-8.434,1,0.0353,0.578,1.21e-05,0.152,0.877,150.221,268680,4,0,2010-08-30,False
895,0.81,0.34,2,-21.042,1,0.18,0.00766,5.8e-06,0.197,0.641,130.028,41471,4,0,2008-03-01,False
896,0.667,0.644,11,-7.274,1,0.48,0.0154,0.0,0.119,0.434,155.047,268742,4,0,2018-03-07,True
897,0.592,0.423,6,-9.842,1,0.252,0.806,0.0,0.432,0.387,123.11,363267,3,1,2001-03-20,False
898,0.54,0.664,7,-4.445,1,0.0661,0.787,0.0,0.127,0.87,111.773,141427,4,0,2006-11-03,False
899,0.542,0.325,0,-9.94,1,0.027,0.831,0.0,0.317,0.381,91.145,207822,4,50,2024-03-22,False
900,0.488,0.566,2,-9.256,1,0.136,0.693,0.0,0.401,0.802,146.277,190827,3,22,1969-01-01,False
901,0.399,0.382,0,-13.383,1,0.047,0.711,0.0,0.675,0.511,186.914,286867,3,16,2015-04-30,False
902,0.559,0.948,9,-6.889,0,0.0965,0.0233,0.0,0.0723,0.608,99.965,218558,4,8,2023-11-23,False
903,0.832,0.514,11,-8.87,0,0.104,0.0481,0.0,0.112,0.889,124.235,245253,4,18,2018-07-14,False
904,0.594,0.673,6,-8.859,1,0.0337,0.178,0.00121,0.306,0.698,131.377,177600,4,19,2011-01-01,False
905,0.525,0.705,4,-5.914,0,0.0814,0.139,0.0,0.0953,0.92,113.205,190851,4,0,2017-12-20,False
906,0.579,0.479,4,-11.877,0,0.0401,0.61,0.0228,0.13,0.0766,134.927,162500,3,0,2020-11-13,False
907,0.63,0.848,0,-4.592,1,0.0429,0.0834,4.34e-06,0.205,0.551,124.984,219692,4,0,2023-08-23,False
908,0.759,0.462,7,-10.31,1,0.0328,0.711,0.0,0.434,0.694,108.162,149478,4,0,1966-07-20,False
909,0.621,0.908,0,-3.783,1,0.0368,0.298,0.0,0.0528,0.856,131.999,161829,4,0,2016,False
910,0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,183240,4,1,2023-05-19,False
911,0.508,0.697,2,-7.077,1,0.0256,0.00374,0.909,0.12,0.156,128.023,345563,4,1,2020-09-16,False
912,0.263,0.504,11,-9.653,1,0.0517,0.315,2.48e-06,0.0973,0.498,86.071,280059,4,0,2015-07-06,False
913,0.741,0.708,11,-5.873,0,0.031,0.665,0.0,0.137,0.743,121.26,190466,4,0,2022-12-01,False
914,0.593,0.97,4,-4.451,1,0.0427,0.0204,0.0151,0.33,0.969,136.96,219183,4,14,2016-01-15,False
915,0.544,0.339,10,-6.084,1,0.0337,0.856,0.0482,0.341,0.673,115.002,191013,4,1,2012-07-16,False
916,0.489,0.564,7,-9.349,1,0.0267,0.474,0.000268,0.0322,0.501,164.081,287733,4,0,1993,False
917,0.471,0.791,1,-5.476,0,0.144,0.225,0.0,0.28,0.901,207.034,203128,4,0,2017-10-04,False
918,0.56,0.571,9,-8.203,1,0.0272,0.211,0.257,0.14,0.257,141.236,207640,4,3,2003-08-05,False
919,0.819,0.663,10,-11.851,1,0.0482,0.221,3.97e-06,0.325,0.888,110.007,222024,4,3,2006-06-01,False
920,0.747,0.538,10,-6.483,0,0.113,0.0451,7.79e-05,0.0934,0.301,172.137,192439,4,9,2015-02-05,False
921,0.477,0.437,4,-11.535,0,0.0464,0.897,0.000595,0.145,0.612,151.333,183403,3,1,2023-05-01,False
922,0.563,0.98,11,-7.589,0,0.044,0.0325,0.0161,0.0856,0.665,122.013,287947,4,1,2021-04-30,False
923,0.757,0.913,0,-5.099,1,0.0302,0.139,0.000496,0.101,0.89,129.986,181973,3,32,2022-06-17,False
924,0.462,0.812,9,-7.057,1,0.0779,0.31,0.0,0.199,0.809,180.111,323640,4,1,2007-01-01,False
925,0.64,0.898,1,-3.946,0,0.0759,0.179,0.0,0.114,0.461,97.983,180078,4,0,2019-04-08,False
926,0.475,0.586,6,-6.837,0,0.0822,0.0715,1.59e-06,0.327,0.381,78.463,184500,4,27,2023-10-06,False
927,0.794,0.824,8,-4.081,1,0.284,0.434,8.83e-05,0.0808,0.783,161.988,155639,4,0,2023-07-07,False
928,0.619,0.798,5,-4.166,0,0.139,0.545,0.0,0.685,0.883,152.884,146055,3,3,2023-10-08,False
929,0.485,0.887,7,-6.561,1,0.115,0.0122,1.8e-05,0.167,0.279,95.515,228040,4,2,2019-12-20,False
930,0.609,0.839,11,-3.641,0,0.0402,0.581,0.0,0.17,0.679,102.169,272885,4,1,2020-01-02,False
931,0.622,0.53,11,-9.226,0,0.415,0.0148,0.0347,0.0784,0.193,134.045,233343,3,1,2019-08-23,False
932,0.81,0.875,7,-3.758,1,0.0436,0.336,0.000112,0.0644,0.818,115.515,193107,4,2,2012-08-22,False
933,0.508,0.45,5,-10.412,1,0.0317,0.431,0.0,0.0795,0.729,143.991,151933,4,0,2011-09-12,False
934,0.822,0.829,0,-5.309,1,0.0411,0.682,0.0,0.269,0.85,121.618,407270,4,0,2015,False
935,0.722,0.636,2,-6.838,0,0.0569,0.0149,6.25e-06,0.397,0.265,97.985,239403,4,8,2017-10-12,False
936,0.496,0.842,7,-5.043,1,0.0342,0.122,0.0,0.397,0.485,138.999,258333,4,19,2017-02-08,False
937,0.526,0.785,10,-9.446,1,0.453,0.893,0.0,0.477,0.589,77.415,168067,3,1,2007-07-30,False
938,0.506,0.382,8,-9.907,0,0.0491,0.647,0.0,0.228,0.638,123.144,220293,4,1,1992,False
939,0.733,0.755,11,-5.889,0,0.0461,0.0618,0.0,0.614,0.598,142.966,188125,4,5,2020-11-13,False
940,0.59,0.9,5,-3.44,1,0.0448,0.00156,0.0,0.406,0.792,131.984,160373,4,43,2009-10-13,False
941,0.578,0.897,7,-5.855,1,0.0379,0.0185,0.0,0.0363,0.587,119.961,229878,4,0,2003-01-01,False
942,0.597,0.894,11,-5.046,0,0.109,0.0345,0.00176,0.358,0.68,120.059,156000,4,0,2023-04-21,False
943,0.892,0.709,7,-6.555,1,0.0617,0.0402,1.19e-05,0.107,0.71,126.053,198400,4,29,2015,False
944,0.578,0.204,10,-12.363,0,0.134,0.916,0.0,0.101,0.351,81.708,171750,4,7,2017-09-22,False
945,0.567,0.887,7,-6.451,1,0.0789,0.556,1.41e-06,0.126,0.707,106.502,330109,3,0,2011-08-20,False
946,0.845,0.441,5,-8.849,0,0.0515,0.446,0.0,0.0434,0.973,110.954,174933,4,0,2021-08-27,False
947,0.734,0.874,8,-3.158,1,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028,4,0,2023-06-30,False
948,0.538,0.641,9,-7.982,1,0.0259,0.0194,2.04e-05,0.0975,0.283,96.954,241227,4,3,2023-10-01,False
949,0.636,0.577,6,-14.75,1,0.0472,0.366,0.0,0.172,0.962,80.445,373240,4,25,2002-08-02,False
950,0.705,0.828,9,-6.326,1,0.0264,0.0443,0.0,0.096,0.972,126.797,227760,4,1,2011-05-13,False
951,0.494,0.719,5,-8.939,1,0.0507,0.958,0.944,0.339,0.974,188.972,97280,4,0,2008-01-01,False
952,0.632,0.889,7,-3.736,1,0.0425,0.474,1.63e-05,0.752,0.918,192.039,245000,4,3,2018-11-27,False
953,0.634,0.486,5,-10.511,0,0.0644,0.617,5.64e-05,0.315,0.823,88.104,334602,4,9,2005-05-23,False
954,0.607,0.486,7,-14.978,1,0.603,0.519,0.0,0.462,0.5,122.401,437013,4,6,2006-07-13,True
955,0.57,0.773,7,-5.962,0,0.0512,0.0238,0.179,0.192,0.283,123.019,377521,4,16,2015-07-10,False
956,0.767,0.757,10,-4.865,1,0.029,0.0657,2.92e-05,0.112,0.919,118.008,326293,4,20,2007-08-29,False
957,0.803,0.675,0,-7.396,1,0.0535,0.142,1.61e-05,0.631,0.441,105.007,187942,4,31,2021-08-07,False
958,0.848,0.895,10,-3.503,1,0.0822,0.042,2.66e-06,0.363,0.481,158.109,280467,4,0,2013,True
959,0.392,0.401,2,-8.984,1,0.0418,0.478,0.00174,0.589,0.642,145.588,243616,4,0,1998-01-01,False
960,0.634,0.638,4,-5.92,1,0.0442,0.724,0.0,0.125,0.917,99.069,155733,4,0,2008-12-22,False
961,0.806,0.8,7,-4.688,1,0.21,0.319,3.99e-06,0.111,0.799,97.036,253560,4,8,2013,False
962,0.782,0.625,8,-5.721,0,0.0632,0.155,0.0,0.349,0.955,159.937,155867,4,44,2019-05-17,False
